Id,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수,모델 종류,시리즈_명
39038187,50,464,62,202111.0,2022,2222.0,75563.0,7,1,0,2,2025-03-19 20:38:20+09:00,1,3403,713두7392,0,0,3,0.0,0.0,0,0,0.0,스타리아,6.0
39221829,55,391,90,201901.0,2019,1980.0,104182.0,7,2,0,2,2025-03-19 20:38:22+09:00,1,2055,55나6985,0,0,0,0.0,0.0,0,0,0.0,싼타페,7.0
39195964,4,365,0,202005.0,2021,4740.0,35203.0,3,2,0,2,2025-03-19 20:38:40+09:00,13,1353,140저6905,1,0,3,236.0379,0.0,2,0,0.0,제네시스,10.0
38936430,18,168,90,202302.0,2023,3790.0,16183.0,1,2,0,2,2025-03-19 20:39:10+09:00,2,896,228가2443,1,0,1,126.3396,0.0,0,0,0.0,그랜저,8.0
38952177,77,391,111,201807.0,2018,1790.0,111331.0,7,2,0,2,2025-03-19 20:39:10+09:00,5,2838,05루9157,2,1,1,101.2778,121.598,0,0,0.0,투싼,4.0
39235852,35,116,90,202011.0,2021,2630.0,44358.0,3,2,0,2,2025-03-19 20:39:16+09:00,4,2930,134서1816,2,1,3,345.3659,135.6835,0,0,0.0,그랜저,8.0
38438278,35,116,38,202111.0,2022,3030.0,41365.0,3,2,0,2,2025-03-19 20:39:16+09:00,4,2930,284저6071,2,1,1,112.1853,43.0129,0,0,0.0,그랜저,8.0
38675299,3,156,112,201708.0,2018,1930.0,142712.0,3,2,0,2,2025-03-19 20:39:16+09:00,4,2930,04오1594,3,2,1,198.889,136.717,0,0,0.0,제네시스,10.0
38684408,3,155,112,201910.0,2019,2130.0,133038.0,3,2,0,2,2025-03-19 20:39:16+09:00,4,2930,147루1051,0,0,3,0.0,0.0,1,0,0.0,제네시스,10.0
39090986,57,81,62,202111.0,2022,1580.0,83548.0,1,2,0,2,2025-03-19 20:39:18+09:00,1,3206,317수3924,1,0,1,47.636,0.0,1,0,0.0,쏘나타,5.0
39148966,55,393,95,202005.0,2020,2300.0,129556.0,7,2,0,2,2025-03-19 20:39:18+09:00,1,3206,358누9893,4,1,1,551.0638,47.4797,0,0,0.0,싼타페,7.0
39062103,2,166,106,201903.0,2019,2990.0,95887.0,3,2,0,2,2025-03-19 20:39:27+09:00,5,2831,24주2722,2,0,2,152.0684,0.0,0,0,0.0,제네시스,10.0
39003415,90,380,98,202106.0,2022,3520.0,20611.0,3,2,0,2,2025-03-19 20:39:27+09:00,5,2831,151마3332,0,0,1,0.0,0.0,0,0,0.0,팰리세이드,9.0
39189507,46,380,98,202207.0,2023,4170.0,38103.0,3,2,0,2,2025-03-19 20:39:27+09:00,5,2831,278고3081,0,0,0,0.0,0.0,0,0,0.0,팰리세이드,9.0
39015331,90,379,98,202112.0,2022,3370.0,22231.0,3,2,0,2,2025-03-19 20:39:27+09:00,5,2831,399가8160,0,0,1,0.0,0.0,0,0,0.0,팰리세이드,9.0
39099502,18,118,98,202302.0,2023,4190.0,8208.0,3,2,0,2,2025-03-19 20:39:27+09:00,5,2831,206저7883,1,0,0,53.7979,0.0,0,0,0.0,그랜저,8.0
39001868,61,430,23,201811.0,2019,1500.0,108806.0,6,2,0,2,2025-03-19 20:39:31+09:00,1,3206,108부6095,1,0,1,93.8566,0.0,1,0,0.0,쏘나타,5.0
39042480,57,70,62,201908.0,2020,1500.0,74322.0,3,2,0,2,2025-03-19 20:39:31+09:00,1,3206,264버1266,1,1,4,107.1399,0.0,1,0,0.0,쏘나타,5.0
39202464,34,437,62,201803.0,2018,1370.0,132167.0,7,2,0,2,2025-03-19 20:39:48+09:00,1,2075,83두0752,2,2,0,181.5357,228.4942,0,0,0.0,스타렉스,1.0
39203225,19,253,23,201301.0,2013,650.0,167996.0,3,2,0,2,2025-03-19 20:39:48+09:00,1,2075,14소9803,2,1,0,190.5442,49.6,0,0,0.0,그랜저,8.0
39203286,77,390,62,201708.0,2018,1190.0,96503.0,7,2,0,2,2025-03-19 20:39:48+09:00,1,2075,45저9283,2,4,0,162.0184,644.6606,0,0,0.0,투싼,4.0
39112382,34,449,23,201804.0,2019,2090.0,134329.0,1,2,0,2,2025-03-19 20:39:48+09:00,1,2075,76구4708,1,3,1,80.1513,199.1202,0,0,0.0,스타렉스,1.0
39239181,16,462,23,201308.0,2014,1690.0,140919.0,7,2,0,2,2025-03-19 20:39:48+09:00,1,2075,73고7871,1,1,4,51.586,51.955,0,0,0.0,스타렉스,1.0
39204933,34,448,23,201901.0,2019,1690.0,64995.0,7,2,0,2,2025-03-19 20:39:49+09:00,1,2075,73루0245,2,1,1,293.2058,63.269,0,0,0.0,스타렉스,1.0
39240905,16,210,7,201012.0,2011,490.0,219234.0,7,2,0,2,2025-03-19 20:39:49+09:00,1,2075,91노7398,2,5,3,133.1898,443.7369,0,0,0.0,스타렉스,1.0
39122884,34,449,23,201812.0,2019,2490.0,30145.0,1,2,0,2,2025-03-19 20:39:49+09:00,1,2075,75누7895,1,0,0,35.5929,0.0,0,0,0.0,스타렉스,1.0
39041985,55,391,111,201902.0,2019,1820.0,96047.0,7,2,0,2,2025-03-19 20:39:49+09:00,1,2075,174부6764,0,1,1,0.0,151.965,1,0,0.0,싼타페,7.0
39202370,77,391,62,201705.0,2018,1190.0,133237.0,7,2,0,2,2025-03-19 20:39:49+09:00,1,2075,119루8359,0,1,3,0.0,98.8975,1,0,0.0,투싼,4.0
39039445,15,300,23,201007.0,2010,430.0,103704.0,1,2,0,2,2025-03-19 20:39:49+09:00,1,2075,63주9653,0,0,4,0.0,0.0,1,0,0.0,쏘나타,5.0
37384972,63,467,23,202308.0,2024,3124.0,16800.0,6,2,0,0,2025-03-19 20:40:04+09:00,1,1030,198호6941,0,0,0,0.0,0.0,0,0,0.0,쏘나타,5.0
39211546,60,91,23,201804.0,2019,1290.0,92175.0,3,2,0,2,2025-03-19 20:40:04+09:00,8,2488,131버5565,0,0,3,0.0,0.0,1,0,0.0,쏘나타,5.0
38438134,90,394,106,201907.0,2019,3290.0,71144.0,7,2,0,2,2025-03-19 20:40:04+09:00,5,1722,37저2838,1,2,2,19.875,161.8336,0,0,0.0,팰리세이드,9.0
39236525,53,128,26,200902.0,2009,385.0,160226.0,7,2,0,2,2025-03-19 20:40:04+09:00,15,266,54수5248,2,0,2,239.9212,0.0,0,0,0.0,싼타페,7.0
39115622,11,311,23,201605.0,2017,799.0,129008.0,1,2,0,2,2025-03-19 20:40:04+09:00,5,1416,42오0539,7,5,2,788.8793,397.9374,0,0,0.0,쏘나타,5.0
39226834,4,365,0,202104.0,2021,3790.0,121470.0,3,2,0,2,2025-03-19 20:40:05+09:00,6,90,188어1541,2,2,1,324.309,348.0229,1,0,0.0,제네시스,10.0
39137120,4,393,0,202101.0,2021,2690.0,210076.0,7,2,0,2,2025-03-19 20:40:05+09:00,6,90,229모1576,1,0,2,108.2349,0.0,2,0,0.0,제네시스,10.0
38978162,90,393,106,202001.0,2020,2690.0,126498.0,7,2,0,2,2025-03-19 20:40:05+09:00,6,90,221가9042,0,2,3,0.0,248.1299,1,0,0.0,팰리세이드,9.0
38423958,3,155,31,201610.0,2017,1250.0,199456.0,3,2,0,2,2025-03-19 20:40:15+09:00,11,242,207어3242,2,1,2,782.2274,140.848,1,0,0.0,제네시스,10.0
39262383,6,375,0,202306.0,2023,7890.0,17678.0,3,2,0,2,2025-03-19 20:40:15+09:00,11,242,178너8647,0,0,2,0.0,0.0,1,0,0.0,제네시스,10.0
39096504,35,154,115,202102.0,2021,1870.0,53999.0,3,2,0,2,2025-03-19 20:40:16+09:00,11,242,108로5031,2,2,1,121.778,545.0,1,0,0.0,그랜저,8.0
39162820,4,376,0,202010.0,2021,3990.0,50194.0,3,2,0,2,2025-03-19 20:40:16+09:00,11,242,196고9770,2,0,1,175.7183,0.0,1,0,0.0,제네시스,10.0
39033219,19,245,23,201301.0,2013,630.0,111433.0,3,2,0,2,2025-03-19 20:40:17+09:00,6,1103,15루3415,4,2,1,640.3896,424.88,0,0,0.0,그랜저,8.0
38856486,36,461,23,202011.0,2021,3190.0,68073.0,6,2,0,2,2025-03-19 20:40:35+09:00,13,2765,198고6591,0,0,2,0.0,0.0,1,0,0.0,그랜저,8.0
38876347,63,454,23,202405.0,2024,3390.0,7826.0,6,2,0,2,2025-03-19 20:40:35+09:00,13,2765,189수8282,0,0,2,0.0,0.0,0,0,0.0,쏘나타,5.0
38808023,57,70,113,201909.0,2020,1599.0,87476.0,3,2,0,2,2025-03-19 20:40:44+09:00,6,845,391서8272,1,0,2,73.88,0.0,0,0,0.0,쏘나타,5.0
39191608,53,134,97,200606.0,2006,240.0,185192.0,7,2,0,2,2025-03-19 20:40:44+09:00,6,3255,06루7865,0,2,1,0.0,74.227,0,0,0.0,싼타페,7.0
38534677,57,81,69,202102.0,2021,1690.0,55436.0,1,2,0,2,2025-03-19 20:40:46+09:00,4,2759,176루7505,0,0,1,0.0,0.0,1,0,0.0,쏘나타,5.0
37084898,46,380,20,202307.0,2024,5255.0,16000.0,3,2,0,1,2025-03-19 20:41:03+09:00,4,1030,135가5089,2,0,0,402.6117,0.0,0,0,0.0,팰리세이드,9.0
39196414,10,122,0,202401.0,2024,6251.0,15000.0,3,2,0,0,2025-03-19 20:41:03+09:00,8,1030,193호1979,0,0,0,0.0,0.0,0,0,0.0,제네시스,10.0
38321781,8,121,0,202107.0,2021,4490.0,26835.0,3,2,0,2,2025-03-19 20:41:03+09:00,5,1722,115머5002,2,0,1,195.913,0.0,0,0,0.0,제네시스,10.0
39064439,36,426,23,202107.0,2022,2910.0,93557.0,6,2,0,2,2025-03-19 20:41:04+09:00,1,3359,148나7880,1,1,0,100.0,80.5594,0,0,0.0,그랜저,8.0
38812122,65,70,110,201301.0,2013,599.0,137685.0,6,2,0,2,2025-03-19 20:41:08+09:00,7,1791,15도4190,1,0,3,133.8978,0.0,0,0,0.0,쏘나타,5.0
39025722,15,350,0,201111.0,2012,579.0,109204.0,3,2,0,2,2025-03-19 20:41:08+09:00,7,1791,22부1157,1,4,3,65.4002,162.6964,0,0,0.0,쏘나타,5.0
37403952,64,39,95,202401.0,2024,3200.0,6658.0,3,2,0,2,2025-03-19 20:41:11+09:00,1,3181,203어8989,1,0,1,101.556,0.0,0,0,0.0,쏘나타,5.0
39187863,12,78,62,201503.0,2015,885.0,128890.0,6,2,0,2,2025-03-19 20:41:11+09:00,3,1174,152버3708,5,1,7,638.3302,120.6839,1,0,0.0,쏘나타,5.0
39043584,19,252,23,201102.0,2011,560.0,128140.0,3,2,0,2,2025-03-19 20:41:14+09:00,15,2545,40서1442,4,2,9,470.338,111.203,0,0,0.0,그랜저,8.0
37530841,54,411,0,201503.0,2015,1350.0,115727.0,7,2,0,2,2025-03-19 20:41:19+09:00,1,2608,27보7282,2,1,1,291.502,585.0,0,0,0.0,싼타페,7.0
38650459,77,353,41,201907.0,2019,1730.0,106300.0,3,2,0,2,2025-03-19 20:41:19+09:00,1,2608,06부5329,6,1,1,369.7065,29.0414,0,0,0.0,투싼,4.0
38350811,19,245,23,201410.0,2015,830.0,127384.0,3,2,0,2,2025-03-19 20:41:19+09:00,1,2608,23더8665,4,1,1,257.7893,25.0,0,0,0.0,그랜저,8.0
38742037,66,455,23,202212.0,2023,3190.0,18561.0,6,2,0,2,2025-03-19 20:41:24+09:00,16,3315,251모2257,0,0,1,0.0,0.0,0,0,0.0,쏘나타,5.0
39035441,89,456,23,202305.0,2023,3650.0,37327.0,6,2,0,2,2025-03-19 20:41:24+09:00,16,3315,144누5213,1,1,1,151.0438,211.429,0,0,0.0,투싼,4.0
38754961,37,366,106,202212.0,2023,3060.0,41784.0,3,2,0,2,2025-03-19 20:41:25+09:00,16,3315,306소8104,0,0,1,0.0,0.0,0,0,0.0,싼타페,7.0
39103378,9,175,0,202104.0,2021,5890.0,50069.0,3,2,0,2,2025-03-19 20:41:29+09:00,8,63,173가9011,1,1,1,55.6359,102.14,0,0,0.0,제네시스,10.0
38913498,9,149,23,202107.0,2021,5600.0,41236.0,7,2,0,2,2025-03-19 20:41:29+09:00,8,63,100서5974,2,0,2,266.9559,0.0,0,0,0.0,제네시스,10.0
39103326,9,175,0,202012.0,2020,5700.0,53798.0,3,2,0,2,2025-03-19 20:41:29+09:00,8,63,171다9017,0,0,1,0.0,0.0,0,0,0.0,제네시스,10.0
39225878,1,162,106,201607.0,2016,3150.0,71523.0,3,2,0,2,2025-03-19 20:41:40+09:00,6,466,242저7651,1,2,3,85.527,84.654,1,0,0.0,제네시스,10.0
39241054,37,369,98,202307.0,2023,3449.0,47000.0,3,2,0,2,2025-03-19 20:41:43+09:00,5,958,204수9708,1,1,0,79.243,107.354,0,0,0.0,싼타페,7.0
39188780,77,353,48,201604.0,2017,1849.0,32403.0,3,2,0,2,2025-03-19 20:41:43+09:00,5,958,295서3389,2,4,2,145.9028,536.4225,1,0,0.0,투싼,4.0
38957188,68,19,62,202011.0,2021,1580.0,53855.0,1,2,0,2,2025-03-19 20:41:43+09:00,6,764,104조4373,1,0,2,94.971,0.0,1,0,0.0,아반떼,2.0
38977740,21,152,0,201702.0,2017,1679.0,139140.0,3,2,0,2,2025-03-19 20:41:43+09:00,5,958,61구4230,2,4,1,227.1334,354.4034,0,0,0.0,그랜저,8.0
39102014,18,168,111,202303.0,2023,2899.0,54400.0,1,2,0,2,2025-03-19 20:41:43+09:00,5,958,234저5410,1,0,2,294.7219,0.0,1,0,0.0,그랜저,8.0
38959783,77,353,69,201709.0,2018,1249.0,101811.0,3,2,0,2,2025-03-19 20:41:43+09:00,5,958,301주2519,2,1,2,92.4122,296.4854,1,0,0.0,투싼,4.0
39235799,88,397,31,201001.0,2010,549.0,131201.0,7,2,0,2,2025-03-19 20:41:43+09:00,5,958,34누9781,3,1,7,355.434,18.3,0,0,0.0,투싼,4.0
39163737,15,349,97,201003.0,2010,449.0,132668.0,3,2,0,2,2025-03-19 20:41:43+09:00,5,958,24모9224,6,5,4,354.19,1262.731,0,0,0.0,쏘나타,5.0
38780434,19,269,23,201212.0,2013,740.0,141296.0,1,2,0,2,2025-03-19 20:42:03+09:00,13,1814,02무2097,4,6,7,513.315,587.753,2,0,0.0,그랜저,8.0
39168219,35,116,111,202010.0,2020,2020.0,75741.0,3,2,0,2,2025-03-19 20:42:03+09:00,13,2751,126우3750,0,0,3,0.0,0.0,1,0,0.0,그랜저,8.0
38696587,57,70,116,201908.0,2020,1610.0,62533.0,3,2,0,2,2025-03-19 20:42:08+09:00,1,280,33수1794,0,0,3,0.0,0.0,0,0,0.0,쏘나타,5.0
38671861,52,232,98,202410.0,2024,3552.0,1700.0,6,2,0,0,2025-03-19 20:42:08+09:00,8,1030,200허2869,0,0,0,0.0,0.0,0,0,0.0,싼타페,7.0
38987743,57,81,62,202107.0,2022,1760.0,67715.0,1,2,0,2,2025-03-19 20:42:08+09:00,1,280,330우9312,0,1,1,0.0,66.5814,0,0,0.0,쏘나타,5.0
38541311,52,232,98,202401.0,2024,4700.0,10581.0,6,2,0,2,2025-03-19 20:42:08+09:00,8,1030,227구5659,1,0,0,0.0,0.0,0,0,0.0,싼타페,7.0
39241135,77,391,111,201907.0,2019,1670.0,114767.0,7,2,0,2,2025-03-19 20:42:08+09:00,4,1132,02서5052,2,0,1,195.2017,0.0,0,0,0.0,투싼,4.0
39261082,2,166,61,201809.0,2018,1829.0,154706.0,3,2,0,2,2025-03-19 20:42:19+09:00,1,179,11너7907,2,2,2,232.7176,635.506,0,0,0.0,제네시스,10.0
39260624,2,101,76,201902.0,2019,1819.0,99303.0,3,2,0,2,2025-03-19 20:42:19+09:00,1,179,35다2215,6,4,2,3043.119,244.371,0,0,0.0,제네시스,10.0
38256796,34,438,62,201811.0,2019,1649.0,97500.0,1,2,0,2,2025-03-19 20:42:20+09:00,1,179,84무1554,3,0,1,257.909,0.0,0,0,0.0,스타렉스,1.0
39093366,36,454,23,202009.0,2020,2680.0,77196.0,6,2,0,2,2025-03-19 20:42:21+09:00,3,2557,393가7342,1,0,1,57.9409,0.0,1,0,0.0,그랜저,8.0
38911217,90,393,106,202007.0,2021,2890.0,98243.0,7,2,0,2,2025-03-19 20:42:21+09:00,3,2557,142두4702,0,1,1,0.0,48.278,0,0,0.0,팰리세이드,9.0
39171524,19,245,23,201601.0,2016,630.0,188529.0,3,2,0,2,2025-03-19 20:42:21+09:00,3,2557,68수5462,3,0,0,209.716,0.0,0,0,0.0,그랜저,8.0
39118538,57,81,62,202004.0,2020,1480.0,99784.0,1,2,0,2,2025-03-19 20:42:25+09:00,1,3226,109거8820,1,0,1,80.688,0.0,1,0,0.0,쏘나타,5.0
38807789,18,118,111,202212.0,2023,3365.0,8056.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,160구2356,0,0,0,0.0,0.0,0,0,0.0,그랜저,8.0
39190205,18,118,90,202303.0,2023,3585.0,7759.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,134다8292,0,0,0,0.0,0.0,0,0,0.0,그랜저,8.0
39243043,46,379,98,202212.0,2023,3945.0,9983.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,201가2575,0,0,0,0.0,0.0,0,0,0.0,팰리세이드,9.0
39221149,4,365,0,202301.0,2023,5185.0,21980.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,108주1700,0,0,1,0.0,0.0,0,0,0.0,제네시스,10.0
39089182,4,364,0,202209.0,2022,4885.0,26530.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,107노1845,0,0,0,0.0,0.0,0,0,0.0,제네시스,10.0
39135635,9,121,23,202111.0,2022,5085.0,28548.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,343부5138,0,0,0,0.0,0.0,0,0,0.0,제네시스,10.0
39135649,9,122,0,202302.0,2023,6575.0,30111.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,147라2992,0,0,0,0.0,0.0,0,0,0.0,제네시스,10.0
39178748,4,365,0,202304.0,2023,4985.0,34441.0,3,2,0,2,2025-03-19 20:42:33+09:00,5,808,233누5271,0,0,1,0.0,0.0,0,0,0.0,제네시스,10.0
39056381,54,410,23,201307.0,2014,850.0,82356.0,7,2,0,2,2025-03-19 20:42:34+09:00,7,2022,62나5105,2,3,1,246.0126,933.255,0,0,0.0,싼타페,7.0
39169554,19,244,23,201206.0,2012,530.0,131643.0,3,2,0,2,2025-03-19 20:42:34+09:00,7,2022,35고7259,3,1,2,203.8768,29.392,0,0,0.0,그랜저,8.0
39216390,56,391,111,201509.0,2016,1000.0,252000.0,7,2,0,2,2025-03-19 20:43:10+09:00,13,3471,24라4147,5,3,3,674.0927,229.5884,0,0,0.0,싼타페,7.0
38910452,55,391,95,201904.0,2019,2820.0,28409.0,7,2,0,2,2025-03-19 20:43:13+09:00,8,49,63러5218,0,0,1,0.0,0.0,0,0,0.0,싼타페,7.0
38923644,26,461,23,202301.0,2023,4449.0,25268.0,6,2,0,2,2025-03-19 20:43:13+09:00,8,49,166도8894,0,0,1,0.0,0.0,0,0,0.0,그랜저,8.0
38416396,9,150,23,202003.0,2020,4590.0,100852.0,7,2,0,2,2025-03-19 20:43:15+09:00,5,2417,355머3960,1,0,2,346.0415,0.0,0,0,0.0,제네시스,10.0
38830129,3,156,112,201707.0,2018,1650.0,143784.0,3,2,0,2,2025-03-19 20:43:15+09:00,5,2417,191소9901,4,3,5,494.8986,246.1918,1,0,0.0,제네시스,10.0
39171822,90,393,106,201902.0,2019,2699.0,92574.0,7,2,0,2,2025-03-19 20:43:22+09:00,1,360,08누7758,1,0,0,187.0389,0.0,0,0,0.0,팰리세이드,9.0
38685614,60,302,23,201706.0,2018,940.0,157333.0,1,2,0,2,2025-03-19 20:43:25+09:00,1,61,384우7703,0,0,3,0.0,0.0,1,0,0.0,쏘나타,5.0
38431660,4,365,0,202104.0,2021,3990.0,37639.0,3,2,0,2,2025-03-19 20:43:31+09:00,4,516,229러5365,0,0,1,0.0,0.0,1,0,0.0,제네시스,10.0
39027311,77,391,62,201709.0,2018,1290.0,82693.0,7,2,0,2,2025-03-19 20:43:31+09:00,4,328,43나3490,2,2,2,342.6346,146.9598,0,0,0.0,투싼,4.0
39200208,77,392,41,201812.0,2019,1780.0,53149.0,7,2,0,2,2025-03-19 20:43:31+09:00,4,328,13더5744,0,1,1,0.0,197.705,0,0,0.0,투싼,4.0
38685125,36,467,23,202110.0,2022,2870.0,34215.0,6,2,0,2,2025-03-19 20:43:31+09:00,4,516,102수9725,0,0,1,0.0,0.0,1,0,0.0,그랜저,8.0
39168232,90,380,98,202201.0,2022,3590.0,14115.0,3,2,0,2,2025-03-19 20:43:32+09:00,4,516,153어9539,1,1,0,172.939,61.072,0,0,0.0,팰리세이드,9.0
39136550,4,365,0,202111.0,2022,4190.0,36944.0,3,2,0,2,2025-03-19 20:43:32+09:00,4,516,341로8351,1,1,2,40.8899,83.4499,1,0,0.0,제네시스,10.0
37796285,5,176,31,202006.0,2020,3580.0,99831.0,3,2,0,2,2025-03-19 20:43:32+09:00,4,516,150버5594,1,2,1,95.7341,232.8869,1,0,0.0,제네시스,10.0
37030222,4,375,0,202006.0,2021,3690.0,73959.0,3,2,0,2,2025-03-19 20:43:32+09:00,4,516,185로7684,1,0,1,53.242,0.0,1,0,0.0,제네시스,10.0
39257344,5,177,112,202102.0,2021,5030.0,56299.0,3,2,0,2,2025-03-19 20:43:32+09:00,4,516,242두3012,3,0,1,219.4518,0.0,1,0,0.0,제네시스,10.0
38765902,57,81,62,202005.0,2020,1720.0,53390.0,1,2,0,2,2025-03-19 20:43:32+09:00,4,516,255라6349,0,0,1,0.0,0.0,1,0,0.0,쏘나타,5.0
39215660,35,116,111,202103.0,2021,2150.0,91908.0,3,2,0,2,2025-03-19 20:43:32+09:00,4,516,242두3028,0,1,1,0.0,319.588,1,0,0.0,그랜저,8.0
39117572,9,149,23,202112.0,2022,4880.0,73000.0,7,2,0,2,2025-03-19 20:44:02+09:00,12,1030,115수8195,1,1,2,100.909,71.514,0,0,0.0,제네시스,10.0
39268049,6,376,0,202207.0,2022,3240.0,73341.0,3,2,0,0,2025-03-19 20:44:02+09:00,1,1030,190호8431,3,0,0,1225.4204,0.0,0,0,0.0,제네시스,10.0
39245170,56,392,111,201612.0,2017,1360.0,94959.0,7,2,0,2,2025-03-19 20:44:02+09:00,6,2648,57로4212,1,3,2,433.9368,449.7823,0,0,0.0,싼타페,7.0
39013367,79,352,23,202212.0,2022,6290.0,13532.0,9,2,0,2,2025-03-19 20:44:03+09:00,1,479,58보1144,1,0,1,134.999,0.0,0,0,0.0,제네시스,10.0
38868303,35,116,90,202007.0,2020,2350.0,94010.0,3,2,0,2,2025-03-19 20:44:10+09:00,6,1104,184보2746,1,0,1,157.3821,0.0,1,0,0.0,그랜저,8.0
39229074,15,345,23,201204.0,2012,450.0,104868.0,3,2,0,2,2025-03-19 20:44:38+09:00,2,1,66노1091,3,7,5,177.3958,559.3867,0,0,0.0,쏘나타,5.0
38960811,35,116,90,202012.0,2021,2330.0,103300.0,3,2,0,2,2025-03-19 20:45:03+09:00,6,1309,103무8619,6,9,1,979.526,1263.9626,0,0,0.0,그랜저,8.0
39255033,22,467,23,201806.0,2019,1570.0,149923.0,6,2,0,2,2025-03-19 20:45:03+09:00,5,2837,151나5411,1,0,2,40.1478,0.0,1,0,0.0,그랜저,8.0
38952166,21,152,74,201811.0,2019,1730.0,162133.0,3,2,0,2,2025-03-19 20:45:11+09:00,5,2838,198로6881,0,1,2,0.0,47.6119,1,0,0.0,그랜저,8.0
39173511,34,449,23,201804.0,2019,2150.0,157840.0,1,2,0,2,2025-03-19 20:45:13+09:00,1,2000,78구3601,0,0,2,0.0,0.0,0,0,0.0,스타렉스,1.0
39151918,21,153,0,201904.0,2019,1850.0,79588.0,3,2,0,2,2025-03-19 20:45:38+09:00,2,1463,40라9177,1,1,1,149.779,223.42,0,0,0.0,그랜저,8.0
39087319,50,464,62,202106.0,2022,2150.0,90804.0,7,2,0,2,2025-03-19 20:45:38+09:00,2,1463,78머7156,3,1,1,685.6179,57.6582,0,0,0.0,스타리아,6.0
39258571,35,154,115,202008.0,2020,1750.0,160531.0,3,2,0,2,2025-03-19 20:45:38+09:00,2,1463,295수7250,4,1,1,330.4995,494.5456,0,0,0.0,그랜저,8.0
39152040,21,114,0,201807.0,2019,1390.0,111773.0,3,2,0,2,2025-03-19 20:45:38+09:00,2,1463,19수3729,1,1,1,147.9499,62.7631,0,0,0.0,그랜저,8.0
39187796,34,435,62,201804.0,2019,1830.0,35730.0,7,2,0,2,2025-03-19 20:45:38+09:00,2,1463,89머5777,0,0,1,0.0,0.0,0,0,0.0,스타렉스,1.0
39086962,34,435,62,201903.0,2019,1290.0,157749.0,7,2,0,2,2025-03-19 20:45:38+09:00,2,1463,89고5230,2,1,1,147.4104,38.2728,0,0,0.0,스타렉스,1.0
38827374,35,154,38,202203.0,2022,3090.0,4913.0,3,2,0,2,2025-03-19 20:45:45+09:00,6,644,272수4164,0,0,1,0.0,0.0,1,0,0.0,그랜저,8.0
39093745,36,471,23,202006.0,2020,2600.0,89875.0,6,2,0,2,2025-03-19 20:45:45+09:00,6,644,271보6056,1,0,4,121.9434,0.0,0,0,0.0,그랜저,8.0
39075451,19,253,23,201507.0,2015,920.0,114002.0,3,2,0,2,2025-03-19 20:45:49+09:00,2,3737,41고5308,1,1,3,37.1886,13.001,1,0,0.0,그랜저,8.0
38808956,46,379,98,202301.0,2023,4050.0,12009.0,3,2,0,2,2025-03-19 20:45:49+09:00,2,3737,175저3597,0,0,1,0.0,0.0,0,0,0.0,팰리세이드,9.0
39081438,90,393,106,201904.0,2019,2620.0,129619.0,7,2,0,2,2025-03-19 20:45:49+09:00,2,3737,241구2265,1,0,5,281.7558,0.0,1,0,0.0,팰리세이드,9.0
39197521,35,154,38,202204.0,2022,3030.0,41673.0,3,2,0,2,2025-03-19 20:45:50+09:00,2,3737,279마5944,0,0,1,0.0,0.0,1,0,0.0,그랜저,8.0
39197624,46,379,38,202310.0,2024,3450.0,21270.0,3,2,0,2,2025-03-19 20:45:50+09:00,2,3737,351부2609,0,0,1,0.0,0.0,0,0,0.0,팰리세이드,9.0
39144997,90,379,98,202006.0,2021,2720.0,75250.0,3,2,0,2,2025-03-19 20:45:50+09:00,2,3737,251부2654,1,0,1,203.652,0.0,0,0,0.0,팰리세이드,9.0
39197572,35,116,74,202101.0,2021,2800.0,73828.0,3,2,0,2,2025-03-19 20:45:50+09:00,2,3737,280버6124,1,0,4,134.9,0.0,1,0,0.0,그랜저,8.0
39213860,26,461,23,202407.0,2025,5150.0,7994.0,6,2,0,2,2025-03-19 20:45:50+09:00,2,3737,168다5991,0,0,2,0.0,0.0,0,0,0.0,그랜저,8.0
38941362,55,362,106,201910.0,2020,2390.0,82516.0,3,2,0,2,2025-03-19 20:45:52+09:00,2,1463,292오7058,1,2,2,112.4509,265.2371,1,0,0.0,싼타페,7.0
38951435,21,105,0,201710.0,2018,1490.0,138828.0,7,2,0,2,2025-03-19 20:45:52+09:00,2,1463,282두7037,4,2,3,626.4193,54.518,1,0,0.0,그랜저,8.0
39266816,9,122,0,202010.0,2020,4690.0,95924.0,3,2,0,2,2025-03-19 20:45:52+09:00,8,269,122저1928,0,0,1,0.0,0.0,1,0,0.0,제네시스,10.0
38951408,77,391,41,201602.0,2016,1090.0,154332.0,7,2,0,2,2025-03-19 20:45:52+09:00,2,1463,45고0731,1,0,1,13.785,0.0,0,0,0.0,투싼,4.0
