Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
39111063,현대,아반떼 (CN7),1.6,인스퍼레이션,202008.0,2021,1799.0,63147.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:42.000 +09,서울,(주)한마음모터스,135보3665,3,1,0,398.07,170.611,0,0,
39019244,현대,아반떼 (CN7),1.6,인스퍼레이션,202010.0,2021,1799.0,76057.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:42.000 +09,서울,(주)한마음모터스,105머4099,1,1,3,59.352,74.3159,0,0,
39084960,현대,아반떼 AD,1.6 GDI 스마트,(세부등급 없음),201606.0,2017,970.0,80126.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:33.000 +09,대전,(주)로또자동차,14구0801,6,4,4,398.3704,697.317,0,0,
38978329,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201707.0,2018,1190.0,58150.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:23.000 +09,충북,명성자동차매매상사,61부8767,3,2,1,251.5355,229.778,0,0,
38267255,현대,아반떼 HD,1.6 VVT S16,월드컵 스페셜 에디션,201008.0,2010,350.0,115362.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:09.000 +09,대구,(주)비엔비모터스,49더5245,4,1,2,614.7539,34.5484,0,0,
37920877,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201707.0,2018,1250.0,39663.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:09.000 +09,대구,(주)비엔비모터스,54마4284,2,3,1,91.7774,157.521,0,0,
38881940,현대,아반떼 (CN7),1.6,모던,202008.0,2021,1259.0,129422.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:03.000 +09,대구,길모터스,234모7338,0,0,1,0.0,0.0,1,0,
38711513,현대,아반떼 (CN7),1.6,모던,202007.0,2021,1299.0,135186.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:03.000 +09,대구,길모터스,139구7935,1,1,1,292.1701,135.483,1,0,
38830179,현대,아반떼 (CN7),1.6,모던,202007.0,2021,1249.0,136335.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:03.000 +09,대구,길모터스,139구7950,0,6,1,0.0,241.2827,1,0,
38700057,현대,아반떼 (CN7),1.6,모던,202007.0,2021,1279.0,131022.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:03.000 +09,대구,길모터스,139구7905,2,0,1,77.9956,0.0,1,0,
38840691,현대,아반떼 (CN7),1.6,모던,202004.0,2021,1199.0,112575.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:03.000 +09,대구,길모터스,234모7357,2,0,1,358.8714,0.0,1,0,
38095882,현대,더 뉴 아반떼,1.6 GDi 스마트,기본형,201406.0,2015,568.0,161358.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:03.000 +09,대구,길모터스,49거2577,2,4,3,326.2873,622.8972,1,0,
38772654,현대,아반떼 (CN7),1.6,모던,202008.0,2021,1230.0,123241.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:12:03.000 +09,대구,길모터스,234모7359,2,0,1,124.347,0.0,2,0,
39130862,현대,더 뉴 아반떼 AD,1.6 LPi,스마트(렌터카용),201908.0,2020,1250.0,52172.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:11:22.000 +09,충남,행운자동차매매상사,140너9379,0,0,2,0.0,0.0,1,0,
39062658,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201809.0,2018,1250.0,73172.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:22.000 +09,충남,행운자동차매매상사,221우5381,0,0,2,0.0,0.0,1,0,
39244629,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201803.0,2018,1250.0,38009.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:20.000 +09,광주,로또자동차,51조1292,1,0,2,91.6939,0.0,0,0,
38619059,현대,더 뉴 아반떼,1.6 GDi 모던,기본형,201409.0,2015,690.0,124295.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:20.000 +09,광주,로또자동차,63수9473,2,1,1,106.131,54.4,0,0,
38502014,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201611.0,2017,980.0,124497.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:06.000 +09,경기,달인중고차,51조0180,2,1,1,64.8463,543.321,0,0,
38743953,현대,아반떼 MD,M16 GDI 럭셔리,,201207.0,2012,540.0,120338.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:06.000 +09,경기,달인중고차,19거6279,1,1,1,57.1503,76.794,0,0,
38406388,현대,아반떼 AD,1.6 GDI 모던,(세부등급 없음),201510.0,2016,980.0,118608.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:06.000 +09,경기,달인중고차,24노4042,0,0,1,0.0,0.0,0,0,
38490859,현대,아반떼 MD,M16 GDI 럭셔리,,201010.0,2011,580.0,86903.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:06.000 +09,경기,달인중고차,33도6133,2,0,1,53.3,0.0,0,0,
39139224,현대,아반떼 (CN7),1.6,인스퍼레이션,202009.0,2021,1960.0,38680.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:03.000 +09,부산,(주)오토라인모터스,371라1265,2,0,1,115.4708,0.0,0,0,
39046968,현대,더 뉴 아반떼,1.6 VGT 프리미엄,기본형,201408.0,2015,580.0,119903.0,디젤,오토,ORIGINAL,일반,2025-03-20 13:11:03.000 +09,부산,더 클래스 오토,07어4684,2,0,1,295.7581,0.0,1,0,
38524797,현대,아반떼 AD,1.6 GDI 프리미엄,,201801.0,2018,890.0,79293.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:11:03.000 +09,경기,열정모터스,07어6516,2,1,2,924.0821,714.6596,0,0,
38763851,현대,아반떼 (CN7),1.6,모던,202109.0,2022,1780.0,28242.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:10:59.000 +09,대구,위너모터스,323가1682,0,0,1,0.0,0.0,1,0,
39150719,현대,아반떼 AD,1.6 GDI 스타일,,201608.0,2017,799.0,117031.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:10:45.000 +09,대구,우주모터스,102너7719,0,0,2,0.0,0.0,1,0,
38988891,현대,아반떼 (CN7),1.6,모던,202101.0,2021,1669.0,25766.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:10:34.000 +09,부산,연합모터스,316도3006,0,1,1,0.0,496.029,1,0,
39116188,현대,아반떼 AD,1.6 GDI 모던,스페셜,201606.0,2017,999.0,118855.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:10:28.000 +09,부산,(주)우진오토모빌,34수1844,1,0,1,119.1203,0.0,0,0,
39185254,현대,아반떼 (CN7),1.6 LPi (렌터카),스마트,202011.0,2021,1290.0,126832.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:10:07.000 +09,대전,비앤비모터스,125루7560,0,1,1,0.0,73.4536,1,0,
39274245,현대,아반떼 (CN7),1.6 LPi (렌터카),스타일,202010.0,2021,1090.0,102400.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:10:05.000 +09,경기,주식회사 썬모터스 ,377루9076,1,0,2,85.0661,0.0,1,0,
39180044,현대,아반떼 MD,LPI M16 스마트,,201304.0,2013,390.0,176420.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 13:09:58.000 +09,대구,Sb모터스,38두8647,3,2,1,197.8443,255.2061,0,0,
37873826,현대,더 뉴 아반떼,1.6 GDi 스마트,기본형,201505.0,2016,599.0,159458.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:09:31.000 +09,전북,뉴 매일모터스,58노9317,2,1,1,233.1098,32.5897,0,0,
38632640,현대,더 뉴 아반떼 AD,1.6,스마트,201910.0,2020,1390.0,49839.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:09:29.000 +09,대전,하나모터스,107버4529,0,1,1,0.0,0.0,1,0,
