,Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수,모델 종류,시리즈_명
0,39114483,현대,쏘나타 (DN8),2.0,프리미엄 플러스,202208.0,2022,2070.0,46030.0,가솔린,오토,ORIGINAL,일반,2025-03-20 03:21:01.000 +09,서울,(주)오토플래닛,126하9347,0,0,0,0.0,0.0,0,0,,쏘나타,5.0
1,38978487,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202208.0,2022,1450.0,64983.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:18:04.000 +09,서울,(주)오토플래닛,172하3611,0,0,0,0.0,0.0,0,0,,쏘나타,5.0
2,39180002,현대,쏘나타 하이브리드 (DN8),인스퍼레이션,,202205.0,2022,2120.0,66646.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 03:15:02.000 +09,서울,(주)오토플래닛,169하9123,0,0,0,0.0,0.0,0,0,,쏘나타,5.0
3,38989483,현대,쏘나타 (DN8),1.6 터보,인스퍼레이션,202301.0,2023,2599.0,37389.0,가솔린,오토,ORIGINAL,일반,2025-03-20 03:09:54.000 +09,경기,신드롬모터스,250나2074,2,1,2,96.11,41.0874,0,0,,쏘나타,5.0
4,38794794,현대,YF 쏘나타,LPI 프리미어,,200911.0,2010,220.0,211841.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:09:29.000 +09,경남,점보모터스,21두5984,10,7,8,1080.6637,571.9578,1,0,,쏘나타,5.0
5,39214692,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202110.0,2022,1360.0,142320.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:09:15.000 +09,서울,(주)오토플래닛,126하2071,1,0,0,127.9596,0.0,0,0,,쏘나타,5.0
6,39016043,현대,쏘나타 (DN8),2.0 LPG,프리미엄,201912.0,2020,1829.0,78064.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:08:02.000 +09,서울,(주)하나모터스,350도9529,4,0,1,236.136,0.0,0,0,,쏘나타,5.0
7,37810741,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201405.0,2015,700.0,142410.0,가솔린,오토,ORIGINAL,일반,2025-03-20 03:07:14.000 +09,경남,정민모터스,46부1422,3,1,2,391.4253,288.1,0,0,,쏘나타,5.0
8,37895039,현대,쏘나타 뉴 라이즈,LPI 스타일,,201707.0,2018,950.0,111743.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:07:13.000 +09,경남,정민모터스,250다8194,3,0,2,449.1513,0.0,1,0,,쏘나타,5.0
9,39265748,현대,쏘나타 뉴 라이즈,LPI 택시형,고급형,202207.0,2022,1450.0,86051.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:05:34.000 +09,서울,아이원카,144더2403,3,0,1,332.5122,0.0,1,0,,쏘나타,5.0
10,39247526,현대,LF 쏘나타,LPI 모던(장애인용),,201405.0,2015,1120.0,130387.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:05:33.000 +09,서울,아이원카,68로1181,5,4,4,523.013,398.907,0,0,,쏘나타,5.0
11,39132410,현대,LF 쏘나타,LPI 스마트(장애인용),,201606.0,2017,1090.0,120441.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:05:32.000 +09,서울,아이원카,378조5993,3,3,4,309.6254,364.2496,1,0,,쏘나타,5.0
12,39145029,현대,쏘나타 뉴 라이즈,LPI 택시형,스타일,201711.0,2018,850.0,154826.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:05:31.000 +09,서울,아이원카,134거7451,0,0,1,0.0,0.0,1,0,,쏘나타,5.0
13,38156371,현대,쏘나타 (DN8),1.6 터보,인스퍼레이션,202003.0,2020,2130.0,86942.0,가솔린,오토,ORIGINAL,일반,2025-03-20 03:04:57.000 +09,충북,착한모터스,148다5856,1,1,3,58.6548,43.2359,0,0,,쏘나타,5.0
14,38936097,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202008.0,2021,1370.0,103760.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:02:38.000 +09,광주,(주)피앤제이모터스,189가8209,0,0,1,0.0,0.0,1,0,,쏘나타,5.0
15,38613258,현대,쏘나타 (DN8),1.6 터보,인스퍼레이션,202101.0,2021,1970.0,115372.0,가솔린,오토,ORIGINAL,일반,2025-03-20 03:01:11.000 +09,부산,대박모터스,169마7598,4,1,1,425.34,77.2518,0,0,,쏘나타,5.0
16,39127367,현대,LF 쏘나타 하이브리드,2.0 HEV,프리미엄,201604.0,2016,950.0,158692.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 03:01:11.000 +09,경기,코리아모터스,68모0410,2,0,1,528.351,0.0,0,0,,쏘나타,5.0
17,39257544,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201511.0,2016,1230.0,85771.0,가솔린,오토,ORIGINAL,일반,2025-03-20 03:01:11.000 +09,부산,대박모터스,54부0432,2,0,0,158.3641,0.0,0,0,,쏘나타,5.0
18,38843960,현대,쏘나타 (DN8),2.0 LPG,인스퍼레이션,202004.0,2020,1790.0,124167.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 03:00:05.000 +09,인천,굿카대표,124서8334,6,4,5,336.1584,100.1879,0,0,,쏘나타,5.0
19,38924822,현대,쏘나타 하이브리드 (DN8),프리미엄 플러스,,202301.0,2023,2690.0,20430.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 03:00:05.000 +09,인천,굿카대표,320라5331,0,0,1,0.0,0.0,0,0,,쏘나타,5.0
20,39243557,현대,쏘나타 뉴 라이즈,2.0 스마트,,201705.0,2018,1490.0,23989.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:57:51.000 +09,부산,주식회사 라임모터스,39부6414,2,0,1,125.634,0.0,0,0,,쏘나타,5.0
21,39005601,현대,쏘나타 뉴 라이즈,2.0 스타일,,201807.0,2019,1050.0,91000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:41:47.000 +09,경기,유레카,44하5584,0,0,1,0.0,0.0,0,0,,쏘나타,5.0
22,39028473,현대,YF 쏘나타,LPI 디럭스,,200912.0,2010,250.0,173597.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 02:38:44.000 +09,광주,센텀모터스,46소4251,3,3,5,277.5958,542.3367,1,0,,쏘나타,5.0
23,39251957,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201405.0,2015,1120.0,70528.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:37:02.000 +09,서울,(주)케이비국민차,59조2469,2,0,0,179.062,0.0,0,0,,쏘나타,5.0
24,39227191,현대,쏘나타 (DN8),2.0,프리미엄 플러스,202212.0,2023,2250.0,31168.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:37:02.000 +09,서울,(주)케이비국민차,377어3060,1,0,0,0.0,0.0,0,0,,쏘나타,5.0
25,39084030,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201510.0,2016,1200.0,58789.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:30:10.000 +09,경기,지오모터스,17거0887,0,0,3,0.0,0.0,0,0,,쏘나타,5.0
26,38757620,현대,쏘나타 하이브리드 (DN8),프리미엄,(세부등급 없음),202002.0,2020,1540.0,103500.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 02:29:02.000 +09,경기,열정모터스,104조7588,4,2,2,686.5673,440.2163,0,0,,쏘나타,5.0
27,39045344,현대,쏘나타 디 엣지(DN8),2.0,프리미엄,202311.0,2024,2774.0,4569.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:28:00.000 +09,대구,오토핸즈 대구직영점,198하3548,0,0,0,0.0,0.0,0,0,,쏘나타,5.0
28,39045378,현대,쏘나타 디 엣지(DN8),2.0,프리미엄,202311.0,2024,2720.0,15697.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:28:00.000 +09,대구,오토핸즈 대구직영점,198하3329,0,0,0,0.0,0.0,0,0,,쏘나타,5.0
29,39234577,현대,쏘나타 뉴 라이즈,2.0 스마트 스페셜,,201809.0,2019,1380.0,89441.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:27:59.000 +09,대구,오토핸즈 대구직영점,110거3126,1,0,3,362.131,0.0,1,0,,쏘나타,5.0
30,38770079,현대,쏘나타 (DN8),1.6 터보,프리미엄 플러스,202209.0,2023,2280.0,36782.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:22:58.000 +09,광주,홍카모터스,272나3801,1,0,1,404.0989,0.0,1,0,,쏘나타,5.0
31,39093769,현대,쏘나타 (DN8),2.0 LPG,프리미엄 플러스,202209.0,2023,2150.0,24870.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 02:22:22.000 +09,경기,자마이카,293마4023,1,2,1,264.666,415.268,0,0,,쏘나타,5.0
32,39094327,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201407.0,2015,1040.0,25378.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:18:05.000 +09,인천,모빌팡,65마8562,4,4,1,222.4938,339.025,0,0,,쏘나타,5.0
33,39109642,현대,쏘나타 (DN8),1.6 터보,모던,202108.0,2022,1980.0,47584.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:17:38.000 +09,부산,(주)모터풀,160오8786,1,0,2,138.9028,0.0,0,0,,쏘나타,5.0
34,38911289,현대,쏘나타 (DN8),2.0 LPG,프리미엄 플러스,202209.0,2023,2180.0,59302.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 02:13:14.000 +09,경기,얄개모터스,177저4652,0,0,1,0.0,0.0,0,0,,쏘나타,5.0
35,39068753,현대,쏘나타 뉴 라이즈,1.7 디젤 모던,,201704.0,2018,929.0,156108.0,디젤,오토,ORIGINAL,일반,2025-03-20 02:08:02.000 +09,인천,주식회사 진모터스,29머8095,1,2,0,314.9577,268.7669,0,0,,쏘나타,5.0
36,39034747,현대,쏘나타 뉴 라이즈,LPI 프리미엄,,201802.0,2018,1530.0,88076.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 02:07:02.000 +09,서울,K&S모터스,216러7017,0,1,1,0.0,61.224,1,0,,쏘나타,5.0
37,39270036,현대,LF 쏘나타,LPI 스마트,,201505.0,2015,679.0,130901.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 02:07:02.000 +09,경기,복코모터스,06도9446,3,1,10,175.7238,50.185,1,0,,쏘나타,5.0
38,39182653,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202012.0,2021,1690.0,48873.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 02:03:44.000 +09,울산,어벤져스모터스,221라7887,2,0,1,127.1858,0.0,1,0,,쏘나타,5.0
39,39127556,현대,쏘나타 (DN8),2.0,프리미엄 패밀리,201910.0,2020,1620.0,116734.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:01:02.000 +09,서울,광현모터스,153수9076,0,1,1,0.0,122.753,0,0,,쏘나타,5.0
40,39075094,현대,쏘나타 (DN8),2.0,프리미엄 패밀리,201910.0,2020,1639.0,88119.0,가솔린,오토,ORIGINAL,일반,2025-03-20 02:00:05.000 +09,대구,JG모터스,290가7330,1,0,3,913.5806,0.0,0,0,,쏘나타,5.0
41,38400539,현대,LF 쏘나타,2.0 케어플러스,,201705.0,2017,1150.0,91802.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:59:02.000 +09,대구,성원모터스,65라9823,4,2,1,142.6726,258.303,0,0,,쏘나타,5.0
42,37433457,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201412.0,2015,990.0,109655.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:57:02.000 +09,경기,에스제이매매상사,63로3074,2,2,2,255.5917,300.3961,0,0,,쏘나타,5.0
43,39176072,현대,쏘나타 더 브릴리언트,CVVL 스마트,,201211.0,2013,390.0,178000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:47:20.000 +09,대전,(주)대진상사,38소9669,4,3,7,416.5225,450.0,0,0,,쏘나타,5.0
44,39235705,현대,쏘나타 (DN8),1.6 터보,인스퍼레이션,201911.0,2020,1689.0,111679.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:43:02.000 +09,대구,지현모터스,162로6913,7,1,2,751.3812,406.4986,0,0,,쏘나타,5.0
45,38862944,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202208.0,2022,1590.0,50137.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:40:02.000 +09,서울,(주)선모터스 대표,256우2713,0,0,1,0.0,0.0,1,0,,쏘나타,5.0
46,39247975,현대,YF 쏘나타,LPI 프리미어,,201009.0,2010,490.0,37795.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:38:41.000 +09,강원,네바퀴중고차,22더7138,2,2,3,122.1379,87.613,0,0,,쏘나타,5.0
47,39179190,현대,쏘나타 (DN8),2.0,프리미엄 패밀리,201907.0,2020,1990.0,35030.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:34:06.000 +09,부산,더마니카동부산점,193서9935,0,0,2,0.0,0.0,1,0,,쏘나타,5.0
48,38760747,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202002.0,2020,1729.0,29674.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:33:02.000 +09,경기,(주)지온컴퍼니,172로1981,1,2,0,125.515,272.432,0,0,,쏘나타,5.0
49,38535371,현대,쏘나타 하이브리드,2.0,모던,201401.0,2014,590.0,110399.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 01:33:02.000 +09,인천,카카오토,342거4862,2,0,5,136.1298,0.0,1,0,,쏘나타,5.0
50,38451584,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201507.0,2015,799.0,147627.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:31:02.000 +09,인천,카카오토,45조8724,3,1,1,237.2417,116.071,0,0,,쏘나타,5.0
51,38133553,현대,쏘나타 뉴 라이즈,2.0 스마트,,201707.0,2018,820.0,194792.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:30:07.000 +09,경기,(주)수호모터스,09고1629,2,0,4,517.2338,0.0,0,0,,쏘나타,5.0
52,38790635,현대,LF 쏘나타 하이브리드,2.0 HEV,프리미엄,201505.0,2015,1550.0,104495.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 01:25:02.000 +09,경기,행복중고차,63거4625,1,1,1,40.96,129.8919,0,0,,쏘나타,5.0
53,38583776,현대,YF 쏘나타,Y20 프리미어,최고급형,200911.0,2010,379.0,144013.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:48.000 +09,대구,오토파크,60조7417,3,3,1,523.514,313.3956,0,0,,쏘나타,5.0
54,38863341,현대,쏘나타 뉴 라이즈,2.0 모던,,201801.0,2018,799.0,193680.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:30.000 +09,경기,클린오토,397도7944,3,0,2,262.3901,0.0,1,0,,쏘나타,5.0
55,39067780,현대,쏘나타 뉴 라이즈,LPI 모던,,201802.0,2018,780.0,217708.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:24:30.000 +09,경기,클린오토,311너2746,0,2,2,0.0,157.2554,1,0,,쏘나타,5.0
56,39156195,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201505.0,2015,739.0,140958.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:30.000 +09,경기,클린오토,63라4619,3,2,4,158.0329,167.746,1,0,,쏘나타,5.0
57,39083489,현대,쏘나타 뉴 라이즈,LPI 스타일,,201802.0,2018,799.0,170517.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:24:30.000 +09,경기,클린오토,299거3187,1,0,2,64.874,0.0,1,0,,쏘나타,5.0
58,38970847,현대,쏘나타 뉴 라이즈,2.0 모던,,201801.0,2018,830.0,202011.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:30.000 +09,경기,클린오토,242루5915,0,2,2,0.0,706.1819,1,0,,쏘나타,5.0
59,39131760,현대,쏘나타 뉴 라이즈,2.0 스마트 초이스,,201806.0,2019,1149.0,100500.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:30.000 +09,경기,클린오토,124루8325,0,1,1,0.0,95.4191,1,0,,쏘나타,5.0
60,38661992,현대,쏘나타 (DN8),2.5 터보 N Line,인스퍼레이션,202101.0,2021,2380.0,80197.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:18.000 +09,경기,차사인모터스,316러2702,1,0,1,140.024,0.0,0,0,,쏘나타,5.0
61,38894333,현대,쏘나타 뉴 라이즈,2.0 스마트 스페셜,,201901.0,2019,1730.0,39775.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:24:18.000 +09,경기,차사인모터스,41러6902,0,2,2,0.0,177.7038,0,0,,쏘나타,5.0
62,39031480,현대,쏘나타 뉴 라이즈,LPI 스타일,,201708.0,2018,750.0,184244.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:22:47.000 +09,광주,하나상사,322오8645,0,2,3,0.0,86.6087,2,0,,쏘나타,5.0
63,39199864,현대,쏘나타 (DN8),2.0,프리미엄 패밀리,202007.0,2021,1999.0,46058.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:21:03.000 +09,인천,레드모터스,223저6085,0,1,0,0.0,61.153,0,0,,쏘나타,5.0
64,39089203,현대,쏘나타 뉴 라이즈,2.0 스마트 스페셜,,201804.0,2019,1640.0,56298.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:19:02.000 +09,서울,(주)브이아이피카,28보3247,1,1,1,46.4549,46.1,0,0,,쏘나타,5.0
65,38892487,현대,쏘나타 더 브릴리언트,CVVL 스마트,,201302.0,2013,650.0,85923.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:17:02.000 +09,경기,차주름 자동차매매상사,18라8199,1,2,9,111.287,413.726,0,0,,쏘나타,5.0
66,39148618,현대,쏘나타 하이브리드 (DN8),인스퍼레이션,,202111.0,2022,2680.0,25409.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 01:15:02.000 +09,서울,(주)에스지모터스,329마9739,0,0,3,0.0,0.0,1,0,,쏘나타,5.0
67,38580523,현대,쏘나타 뉴 라이즈,LPI 스타일,,201704.0,2018,990.0,108648.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:11:02.000 +09,경기,명문자동차,163머7305,2,1,3,118.5443,22.1268,1,0,,쏘나타,5.0
68,39025604,현대,쏘나타 디 엣지(DN8),1.6 터보,인스퍼레이션,202305.0,2024,3190.0,20096.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:09:02.000 +09,경기,명문자동차,160우7151,2,1,1,178.7459,0.0,0,0,,쏘나타,5.0
69,38809395,현대,쏘나타 (DN8),2.0 LPG,모던,202002.0,2020,1990.0,26635.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:09:02.000 +09,경기,명문자동차,239저6015,5,1,2,444.3205,31.89,0,0,,쏘나타,5.0
70,39041047,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202012.0,2021,1420.0,117340.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:06:38.000 +09,광주,오토일일사,239무2905,1,0,1,88.2919,0.0,1,0,,쏘나타,5.0
71,36290760,현대,쏘나타 (DN8),2.0,프리미엄 패밀리,202001.0,2020,1650.0,90043.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:06:37.000 +09,광주,오토일일사,122나9448,3,1,1,267.7129,40.8239,1,0,,쏘나타,5.0
72,39199697,현대,YF 쏘나타,LPI 럭셔리,,201105.0,2011,399.0,95458.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:06:33.000 +09,경기,오토프라임,51러6871,4,1,1,693.359,291.0352,0,0,,쏘나타,5.0
73,37348679,현대,LF 쏘나타,LPI 프리미엄,,201609.0,2017,750.0,108100.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:05:21.000 +09,충남,JOY 모터스권갑순,64더0383,8,7,1,1416.89,2778.1059,0,0,,쏘나타,5.0
74,39270061,현대,YF 쏘나타,LPI 럭셔리,,200911.0,2010,270.0,174000.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:05:20.000 +09,충남,JOY 모터스권갑순,37러6077,3,0,3,280.753,0.0,1,0,,쏘나타,5.0
75,39098774,현대,쏘나타 디 엣지(DN8),2.0,프리미엄,202412.0,2025,2750.0,1148.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:05:02.000 +09,서울,(주) 비전모터스,254소4274,0,0,1,0.0,0.0,0,0,,쏘나타,5.0
76,39242914,현대,쏘나타 (DN8),2.0,프리미엄 패밀리,201907.0,2020,2000.0,41653.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:05:02.000 +09,서울,(주) 비전모터스,01모1354,3,0,2,205.6969,0.0,0,0,,쏘나타,5.0
77,38918478,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201504.0,2015,1120.0,91802.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:03:04.000 +09,대구,준모터스,11저7560,2,0,3,78.0561,0.0,0,0,,쏘나타,5.0
78,38831845,현대,LF 쏘나타,LPI 프리미엄 스페셜,,201405.0,2015,1090.0,104345.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 01:02:02.000 +09,대구,준모터스,41보9004,6,2,1,457.702,139.026,0,0,,쏘나타,5.0
79,39231156,현대,YF 쏘나타,Y20 프라임,최고급형,201002.0,2010,730.0,21070.0,가솔린,오토,ORIGINAL,일반,2025-03-20 01:00:21.000 +09,서울,주) 트리에이치오토,69로6151,1,0,1,35.74,0.0,0,0,,쏘나타,5.0
80,38622998,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,201910.0,2020,1560.0,106163.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:55:33.000 +09,경기,(주)왕카,152로1165,1,0,1,28.2764,0.0,1,0,,쏘나타,5.0
82,38211530,현대,쏘나타 디 엣지(DN8),2.0 LPG,익스클루시브,202401.0,2024,2970.0,10096.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:55:02.000 +09,경남,정민모터스,188다8332,0,0,1,0.0,0.0,0,0,,쏘나타,5.0
83,39000204,현대,쏘나타 (DN8),2.0 LPG,인스퍼레이션,201906.0,2020,2390.0,33696.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:50:02.000 +09,경기,주식회사 유로모터스,207오5659,3,0,2,84.3074,0.0,1,0,,쏘나타,5.0
84,39057803,현대,LF 쏘나타,LPI 택시형,스타일,201809.0,2019,850.0,132071.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:46:37.000 +09,전북,선모터스,109두7174,1,0,3,195.903,0.0,1,0,,쏘나타,5.0
86,38816561,현대,쏘나타 하이브리드 (DN8),프리미엄 플러스,,202106.0,2022,2020.0,73363.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 00:42:10.000 +09,서울,롯데렌탈주식회사,153더1521,1,1,0,48.7433,183.86,1,0,,쏘나타,5.0
87,39040200,현대,쏘나타 디 엣지(DN8),2.0,인스퍼레이션,202309.0,2024,2899.0,1431.0,가솔린,오토,ORIGINAL,일반,2025-03-20 00:41:39.000 +09,경기,프렌즈카,225로1032,1,0,1,246.3,0.0,0,0,,쏘나타,5.0
88,39098882,현대,쏘나타 더 브릴리언트,CVVL 스타일,,201207.0,2013,490.0,141390.0,가솔린,오토,ORIGINAL,일반,2025-03-20 00:39:02.000 +09,대구,황금모터스,69우7439,3,4,4,219.6008,177.6147,0,0,,쏘나타,5.0
89,39058294,현대,LF 쏘나타,2.0 스마트,(세부등급 없음),201404.0,2015,770.0,122589.0,가솔린,오토,ORIGINAL,일반,2025-03-20 00:38:29.000 +09,대구,합천모터스,58모9058,3,1,2,520.6793,95.5591,0,0,,쏘나타,5.0
90,39142576,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,201912.0,2020,1189.0,90410.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,경기,(주)빅보스모터스,291나4559,1,0,1,339.9064,0.0,1,0,,쏘나타,5.0
91,39163636,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202002.0,2020,1439.0,74551.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,경기,(주)빅보스모터스,265로9378,0,0,1,0.0,0.0,1,0,,쏘나타,5.0
92,39183443,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202102.0,2021,1489.0,86255.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,경기,(주)빅보스모터스,291나4570,0,0,1,0.0,0.0,1,0,,쏘나타,5.0
93,38824859,현대,LF 쏘나타,2.0 케어플러스,,201706.0,2017,970.0,167000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,전북,하나모터스,21부6653,2,1,1,192.4329,238.5,0,0,,쏘나타,5.0
94,38811775,현대,LF 쏘나타,LPI 스마트,,201507.0,2015,549.0,164592.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,경기,(주)빅보스모터스,303두4651,3,0,4,107.0432,0.0,1,0,,쏘나타,5.0
95,38843929,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202012.0,2021,1539.0,63644.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,경기,(주)빅보스모터스,129나7885,1,0,1,39.8619,0.0,1,0,,쏘나타,5.0
96,38754077,현대,LF 쏘나타,2.0 케어플러스,,201703.0,2017,1020.0,91000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,전북,하나모터스,36라6252,4,0,3,497.215,0.0,0,0,,쏘나타,5.0
97,38843901,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스타일,202003.0,2020,1389.0,92148.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,경기,(주)빅보스모터스,129나7842,3,0,1,147.1863,0.0,1,0,,쏘나타,5.0
98,38390734,현대,쏘나타 (DN8),2.0 LPG(렌터카용),스마트,202203.0,2022,1689.0,52894.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:38:03.000 +09,경기,(주)빅보스모터스,292모2277,0,0,1,0.0,0.0,1,0,,쏘나타,5.0
99,39030496,현대,YF 쏘나타,Y20 프리미어,고급형,200909.0,2010,520.0,96518.0,가솔린,오토,ORIGINAL,일반,2025-03-20 00:37:59.000 +09,전북,카카오토샵,12보1775,5,3,0,219.5929,137.0899,0,0,,쏘나타,5.0
100,36393954,현대,LF 쏘나타 하이브리드,2.0 HEV,모던,201603.0,2016,1100.0,106066.0,가솔린+전기,오토,ORIGINAL,일반,2025-03-20 00:37:59.000 +09,전북,카카오토샵,12오0968,5,1,0,294.8344,28.214,0,0,,쏘나타,5.0
101,39237902,현대,쏘나타 더 브릴리언트,LPI 모던(장애인용),,201209.0,2013,680.0,148504.0,LPG(일반인 구입),오토,ORIGINAL,일반,2025-03-20 00:37:02.000 +09,광주,(주)케이에스상사,34서6166,2,1,7,252.9222,120.1409,0,0,,쏘나타,5.0
