Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
38899837,제네시스,G80 (RG3),디젤 2.2 AWD,(세부등급 없음),202101.0,2021,3440.0,105669.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:52:37.000 +09,경기,(주)셀렉트오토,183모5729,0,0,0,0.0,0.0,0,0,
39255838,제네시스,G90 (RS4),가솔린 3.5 터보 AWD,(세부등급 없음),202208.0,2022,6900.0,47788.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:52:37.000 +09,경기,(주)셀렉트오토,180호8590,1,0,0,236.64,0.0,0,0,
39154988,제네시스,G90,3.8 AWD,프레스티지,201901.0,2019,4170.0,96519.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:52:35.000 +09,경기,에이블모터스,363누7447,0,1,7,0.0,22.7,1,0,
38076104,제네시스,G80,2.2D,럭셔리,201807.0,2018,1630.0,182843.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:52:11.000 +09,경남,히트모터스,173소5942,0,0,1,0.0,0.0,1,0,
39248788,제네시스,G70,2.0T AWD,슈프림,201806.0,2018,1980.0,139333.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:52:05.000 +09,경기,힐링모터스,46무5517,1,0,5,72.0034,0.0,0,0,
35303026,제네시스,EQ900,3.3 T-GDI,럭셔리,201606.0,2016,1990.0,151957.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:52:05.000 +09,경기,힐링모터스,42누0870,1,0,3,120.297,0.0,0,0,
39133080,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201702.0,2017,2150.0,102955.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:51:59.000 +09,경기,모또모터스(주),190마8366,2,0,4,250.3389,0.0,2,0,
38818745,제네시스,EQ900,3.8 GDI AWD,럭셔리,201606.0,2016,2320.0,100575.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:51:46.000 +09,경기,오토월드,40서0700,0,1,2,0.0,29.4598,0,0,
38848015,제네시스,GV80,3.5T 가솔린 AWD,(세부등급 없음),202201.0,2022,6780.0,32618.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:51:42.000 +09,경기,스타오토넷,140하4071,0,0,0,0.0,0.0,0,0,
39065041,제네시스,G90,3.8 AWD,프레스티지,202009.0,2021,5120.0,47681.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:51:03.000 +09,경기,kcar안양지점,294서8247,1,1,1,49.226,463.4125,0,0,
39017369,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,(세부등급 없음),202010.0,2021,3890.0,118392.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:43.000 +09,대구,달빛모터스,150모6482,2,0,0,360.3499,0.0,0,0,
39156836,제네시스,GV70,2.5T 가솔린 2WD,(세부등급 없음),202302.0,2023,5590.0,3635.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:43.000 +09,대구,달빛모터스,200거4146,0,0,0,0.0,0.0,0,0,
38737396,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202212.0,2023,5150.0,38747.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:32.000 +09,경북,청호모터스,175마1887,0,0,0,0.0,0.0,0,0,
39026822,제네시스,GV80,2.5T 가솔린 AWD,(세부등급 없음),202302.0,2023,6690.0,26322.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:32.000 +09,경북,청호모터스,228가2400,0,0,0,0.0,0.0,0,0,
37591535,제네시스,G80,3.3 GDI AWD,럭셔리,201610.0,2017,2099.0,65615.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:27.000 +09,부산,(주)드림오토카,37조0329,2,0,2,109.8169,0.0,0,0,
39165742,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,(세부등급 없음),202212.0,2022,4750.0,21181.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:27.000 +09,부산,(주)드림오토카,230구5631,1,0,2,142.8391,0.0,0,0,
39163415,제네시스,G80,3.8 GDI AWD,파이니스트,201912.0,2020,2590.0,119438.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:23.000 +09,서울,Kcar서초지점,142머1547,1,0,3,60.479,0.0,1,0,
39263282,제네시스,G80,3.3 GDI,프리미엄 럭셔리,201607.0,2017,1799.0,72250.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:22.000 +09,대구,OK자동차상사,60루0539,3,1,2,1295.2612,474.0,0,0,
39156324,제네시스,G70,2.0T,어드밴스드,201909.0,2019,2390.0,33422.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:20.000 +09,경기,무결점 카모터스,158누2639,1,1,0,156.648,33.0019,0,0,
